,_id,alcohol_vol,balling,beer_name,beer_type,bitterness,brewery,color,description,dry_matter,ebc,group_type,ingredients,price,temperature,vol
0,5bf27394f700e3ad4eb9fcc2,"ALKOHOL: 6,5% (V/V)",BALLING: 15°,ETYEK IPA,"0,5 l szűretlen, palackban erjesztett  élősör",IBU: 61,Etyeki sörmanifaktúra,,"Ahogy mi az IPA-t elképzeljük, Maris Otter Ale malátával és Centennial komlóval. A végletek harmóniája.
 Kiszerelés: 0,5 l szűretlen, palackban erjesztett  élősör 
",,,,"Ivóvíz, Maris Otter pale ale maláta, bécsi- és kristálymaláta, Centennial komló, sörélesztő
",950 Ft,,"0,5"
1,5bf27394f700e3ad4eb9fcc3,"ALKOHOL: 4,5% (V/V)",,BOHÉM PILZENI,"0,5 l szűretlen, palackban erjesztett  élősör",,Etyeki sörmanifaktúra,,"A cseh sörfőző hagyományok elötti tisztelgés, ahogy régen is készítették!
 Kiszerelés: 0,5 l szűretlen, palackban erjesztett  élősör 
",,,,"Ivóvíz, Bohemian Pilsner maláta és kristálymaláta, komlók, sörélesztő
",890 Ft,,"0,5"
2,5bf27395f700e3ad4eb9fcc4,"ALKOHOL: 4,5% (V/V)",,ROCINANTE BLONDE ALE,"0,5 l szűretlen, palackban erjesztett  élősör",,Etyeki sörmanifaktúra,,"Aranysárga sör az angol sörfőző hagyományok nyomán. A Rocinante Blonde hófehér habja alól egy könnyű és harmonikus sör bukkan elő. Ízében az édeskés malátás jegyek dominálnak, amit szépen kiegészít a Cascade komló citrusos, grapefruitos jellege. 
	Két fő összetevője a Maris Otter és a pilseni maláta, melyeket módjával fűszereztünk komlóval és hagytuk, hogy az ale élesztő szénsavval telítse. Könnyű testű, csábítóan buborékos finom ivósör.
 Kiszerelés: 0,5 l szűretlen, palackban erjesztett  élősör 
",,,,,890 Ft,,"0,5"
3,5bf27395f700e3ad4eb9fcc5,"ALKOHOL: 8,5% (V/V)",BALLING: 19°,MELKHIOR,"0,33 l szűretlen,   1 évig palackban érlelt sörkülönlegesség",IBU: 30,Etyeki sörmanifaktúra,,"LIMITÁLT KIADÁS!
 A Melkhior a belga sörök aszalt gyümölcsös, mazsolás világát idézi meg. Nagyon kellemes, nem tolakodó alkoholos és komlóaromák harmóniája, a szegfűszeg és az észtereknek köszönhető citrusos, narancsos illatok jellemzik ezt a mély borostyánszínű sört. Kortyérzete kellemesen krémes, közepesen testes. Hogy elérje különlegesen érett, harmonikus ízeit  1 évig palackban érleltük!  
 Kiszerelés: 0,33 l szűretlen,   1 évig palackban érlelt sörkülönlegesség 
",,,,"Ivóvíz, pale ale maláta, müncheni, kristálymaláta, Special B maláta, bécsi és keksz maláta, Magnum és Northern Brewer komlók, sörélesztő
",1.200 Ft,,"0,33"
4,5bf27395f700e3ad4eb9fcc6,"ALKOHOL: 6,5% (V/V)",BALLING: 15°,BÅRD'S PORTER,"0,5 l szűretlen, palackban erjesztett  élősör",IBU: 30,Etyeki sörmanifaktúra,,"Barna ale sör norvég recept alapján. Sötét mint a skandináv éjszaka és zamatos mint egy falat étcsokoládé.
 Kiszerelés: 0,5 l szűretlen, palackban erjesztett  élősör 
",,,,,950 Ft,,"0,5"
5,5bf27395f700e3ad4eb9fcc7,,,Fruit Punch,"0,33 liter, szűretlen, palackban érlelt,  élősör",,Etyeki sörmanifaktúra,,"Vége a nyári szezonnak, de a sörfőzők nem pihennek! Mi is egy újdonsággal jelentkezünk a most nagyon divatos hazy IPA kategóriában. 
 Legújabb sörünk a Fruit Punch egy egyedülálló kollaboráció terméke a norvég Lervig sörfőzdével.  
 Trópusi gyümölcsös IPA duplán hidegkomlózva  citra, simcoe és styrian wolf komlókkal, nyakonöntve rengeteg mangóval és maracujával. 
 Illatos, gyümölcsös, harapnivalóan juicy, kiegyensúlyozott keserűséggel, mellette nem túl magas alkoholtartalommal (6,5%), hogy akár egész este könnyen csússzon!  
 Limitált kiadás ezért érdemes lecsapni az elérhető palackokra! 
 Kiszerelés: 0,33 liter, szűretlen, palackban érlelt,  élősör 
",,,,"ivóvíz, árpamaláta, búzapehely, zabpehely komlók (citra, simcoe, styrian wolf, idaho 7), mangó és maracuja, sörélesztő
",1.090 Ft,,"0,33"
6,5bf27395f700e3ad4eb9fcc8,"ALKOHOL: 5,2% (V/V)","BALLING: 13,7°",AMBRÓZIA BELGA BÚZA,"0,5 l szűretlen, palackban erjesztett  élősör",IBU: 25,Etyeki sörmanifaktúra,,"Fűszeres búzasör belga recept alapján, korianderrel és naracshéjjal ízesítve.
 Kiszerelés: 0,5 l szűretlen, palackban erjesztett  élősör 
",,,,"Ivóvíz, búza- és árpamaláta, komlók, szárított édes- és keserű-narancshéj, koriander, búzasörélesztő
",890 Ft,,"0,5"
7,5bf27395f700e3ad4eb9fcc9,"ALKOHOL: 5,2% (V/V)","BALLING: 13,2°",PREMIER PALE ALE,"0,5 l szűretlen, palackban erjesztett  élősör",IBU: 35,Etyeki sörmanifaktúra,,"Világos borostyán színű angol típusú felsőerjesztésű sör szép sárgába hajló krémes habbal. Az aszalt gyümölcsök édeskés illata mellett a komló egyáltalán nem tolakodóan van jelen. A korty elején viszont már határozottan képviseli magát az amerikai Centennial komló. A karakteres nyitás után szépen bekúszik a Maris Otter pale ale maláta a maga kekszes ízével, ami tartósan megmarad a szájban a korty lenyelése után is. 
 Kiszerelés: 0,5 l szűretlen, palackban erjesztett  élősör 
",,,,"Ivóvíz, Maris Otter pale ale maláta, müncheni maláta, búzamaláta, Magnum és Centennial komló, sörélesztő
",890 Ft,,"0,5"
8,5bf27395f700e3ad4eb9fcca,,,FEKETESEREM,"033 liter, szűretlen, palackban érlelt,  élősör",,Etyeki sörmanifaktúra,,"Imperial Stout kakaóval és fahéjjal. 
 Kiszerelés: 033 liter, szűretlen, palackban érlelt,  élősör 
",,,,"ivóvíz, árpamaláta, komlók, zabpehely, kakaópor, fahéj, sörélesztő.
",990 Ft,,033
9,5bf27395f700e3ad4eb9fccb,,,VÖRÖSÖRÖM,"033 liter, szűretlen, palackban érlelt,  élősör",,Etyeki sörmanifaktúra,,"Egy amerikai vörös IPA vörösáfonyával.
 Kiszerelés: 033 liter, szűretlen, palackban érlelt,  élősör 
",,,,"ivóvíz, árpamaláta, komlók, vörösáfonya, sörélesztő.
",790 Ft,,033
10,5bf27395f700e3ad4eb9fccc,,,MINDENKI SAISON BODZAVIRÁGGAL,"0,5 liter, szűretlen, palackban érlelt,  élősör",IBU: 15,Etyeki sörmanifaktúra,,"Szűretlen palackban érlelt belga saison sör bodzavirággal.
 Kiszerelés: 0,5 liter, szűretlen, palackban érlelt,  élősör 
",,,,"ivóvíz, árpamaláta, búzapehely, komló, bodzavirág kivonat, sörélesztő
",890 Ft,,"0,5"
11,5bf273adf700e3ad5a3e33ae,,,Golden Weizen,"Szűretlen, világos búzasör",,Beerfort,,"Szűretlen, világos búzasör. Édeskés, banános, szegfűszeges, malátás íz enyhe komlókeresűvel. A komló íze kevésbé jelenik meg a sörben. Stadlauer Weizen, Stedlauer Pils, Weyermann Caramünich, Carahell maláták és Hallertauer Hersbrücker, valamint Hallertauer Mittelfrüh komlók felhasználásával készült. Színvilága világos, narancsos, illata édeskés, banános, szegfűszeges, malátás.   : Víz,  maláta,  maláta, komló, sörélesztő.   Eredeti extrakt: 15 P 
Keserűérték: 15 IBU 
Szín: 19 EBC 
Alkoholtartalom: 5,5 %",,,,,,,
12,5bf273adf700e3ad5a3e33af,,,Dunkel Weizen,"Barna, felsőerjesztésű, szűretlen búzasör",15 IBU,Beerfort,57 EBC,"Barna, felsőerjesztésű, szűretlen búzasör. Vannak esetek, amikor egy, az eredetinek szánt sörből egy félrekalkulálás miatt egészen más lett, de mégis olyan pozitív fogadtatása volt, hogy az állandó sörök repertoárjába is bekerült. Ez a mi Barna búzánk. Az eredeti elképzelés egy fekete búza volt, ami később el is készült, azonban egy elszámolás miatt színre, ízre is egy barna búza lett. Azonban a két sör, hiába, hogy sötét, jellegben annyira eltérnek egymástól, hogy nem lehetett nem megtartani. Ez a sör teltebb, malátásabb érzést ad, kenyeres, csokoládés, és a búzasörökre jellemző szegfűszeges, banános ízekkel.   Sötétbarna opálos megjelenés, magas, tömör, bézs színű habbal.   Eredeti extrakt: 14,9 P Keserűérték: 15 IBU Szín: 57 EBC",,,,,,,
13,5bf273adf700e3ad5a3e33b0,,,Keller,"Világos alsóerjesztésű, szűretlen sör","25,7 IBU",Beerfort,,"Világos alsóerjesztésű, szűretlen sör. Egy hagyományos német stílusú szűretlen lager sör, amely színében a félbarna sörökhöz húz, ízében inkább könnyedebb, szárazabb, de ennek ellenére ízekkel telt, a karamellmaláta mellett a komló keserűsége, de legfőképp a komlótól kapott friss ropogós fűszeres ízek jelennek meg. Szénsavtartalma alacsonyabb (a legtöbb esetben elengedik a szénsav egy részét, hogy lágyabb sört kapjanak a sörfőzők, ez az Ungespundet kifejezés) a megszokott söröknél, így az ízek is jobban előjönnek. A mi kellerünket a St. Georgen Bräu Kellere ihlette, ugyanis ez a sör inkább a komlót domborítja ki a malátás ízei mellett.   Színe mély narancs, vöröses árnyalattal, melyen egy tisztességes fehér hab ül meg.   Eredeti extrakt:12,5 P Keserűérték: 25,7 IBU Szín: 19,7 EBC",,,,,,,
14,5bf273adf700e3ad5a3e33b1,,,Ister Bier,"Világos szalmasárga,  opálos, szűretlen, hidegkomlós lager",,Beerfort,,"Világos szalmasárga,  opálos, szűretlen, hidegkomlós lager. A malátás illat mellé a komló fűszeres és gyümölcsös illatvilága társul. Kellemesen kesernyés, malátás, fűszeres, gyümölcsös ízvilág jellemzi. Stadlauer Weizen, Stedlauer Pils, Carapils, Carahell maláták és Hallertauer Magnum, Saphir, valamint Brewers Gold komlók felhasználásával készült.   Víz,  maláta,  maláta, komló, sörélesztő.   Eredeti extrakt: 11,2 P 
Keserűérték: 21 IBU 
Szín: 12 EBC 
Alkoholtartalom: 4,8 %",,,,,,,
15,5bf273adf700e3ad5a3e33b2,"4,8%",,Witbier,"  Világos, szűretlen belga stílusú búzasör 4,8% alkoholtartalommal",,Beerfort,,"  Világos, szűretlen belga stílusú búzasör 4,8% alkoholtartalommal. Könnyed test jellemzi, amolyan igazi nyári sör. A hozzáadott koriander és a narancshéj kiegészül a Sorachi Ace komló kapros ízvilágával, ezáltal egyszerre gyümölcsös és fűszeres, karakteres, de mégis könnyű, jól fogyasztható sör.   Eredeti extrakt: 12,3 P 
Keserűérték: 19 IBU 
Szín: 10 EBC 
Alkoholtartalom: 4,8%  ",,,,,,,
16,5bf273aef700e3ad5a3e33b3,,,Dunkel,"Félbarna alsóerjesztésű, szűretlen sör, Német stílusú barnasör, amit egy Bambergben lévő sörfőzde félbarna söre is inspirált","22,5 IBU",Beerfort,"37,3 EBC","Félbarna alsóerjesztésű, szűretlen sör, Német stílusú barnasör, amit egy Bambergben lévő sörfőzde félbarna söre is inspirált. A cél egy jól fogyasztható sötétebb színű sör volt, amelyben a karmell maláta ízei mellett egy visszafogottabb keserűséggel a Hersbrucker komló jegyei is hangsúlyosan megjelenik.  A festőmaláta pörköltsége inkább a háttérben fogja össze az ízvilágot.   Opálos, mélyebb vörösesbarna szín, törtfehér magas és tömör habbal.   Eredeti extrakt: 12,4 P Keserűérték: 22,5 IBU Szín: 37,3 EBC",,,,,,,
17,5bf273aef700e3ad5a3e33b4,,,Schwarze Weizen,"És megszületett a barna búza párja is, ami szárazabb, pörkölt malátában gazdag ízeket ad vissza a búzasör jegyei mellett, a komló itt is a visszafogottabb keserűséget, és a gazdagabb fűszeres aromákat adja",16 IBU,Beerfort,92 EBC,"És megszületett a barna búza párja is, ami szárazabb, pörkölt malátában gazdag ízeket ad vissza a búzasör jegyei mellett, a komló itt is a visszafogottabb keserűséget, és a gazdagabb fűszeres aromákat adja... Mindig kell egy bátor úttörő, aki egy, Magyarországon még nem főzött típust gondol ki, és alkot meg. A Fekete Búzasörünknél vettük a bátorságot, hogy egy ritkább búzasör fajtával kedveskedjünk a fogyasztóknak. Mindamellett, hogy Sörfőzőnk egyik kedvenc sörtípusa ez, mert a Mönchshof Fekete búzája mély nyomokat hagyott emlékeiben.   Opálos fekete szín, melyre a búzasörökre jellemző magas tartós, világosbarna hab telepszik.   Eredeti extrakt: 15 P Keserűérték: 16 IBU Szín: 92 EBC",,,,,,,
18,5bf273aef700e3ad5a3e33b5,,,Pils,"Világos, alsóerjesztésű, szűretlen sör","37,8 IBU",Beerfort,"6,3 EBC","Világos, alsóerjesztésű, szűretlen sör. Egy német típusú Pils, ami Frank alapokon nyugszik, ami annyit jelent, hogy a típus megszokott száraz alapja helyett egy kissé édeskésebb, malátásabb változatú a komló keserűsége és fűszeressége. Ez a sör egy 5,5% alkoholtartalmú világos sör, ami Magnum, Perle és Saphir komlókkal készült. A Perle 4 részletben, illetve a Saphir a forrás legvégén 2 részletben kerül hozzáadásra.   Világos szalmasárga szín, szűretlensége által opálos, melyre egy vastag tömör fehér hab telepszik.   Eredeti extrakt: 12,5 P Keserűérték: 37,8 IBU Szín: 6,3 EBC",,,,,,,
19,5bf273aef700e3ad5a3e33b6,,,IPA," Ízvilágában a markáns keserűség mellett a maláta, a karamellmaláta, valamint a felhasznált Mosaic, Chinook és Manadarina Bavaria komlók egzotikus, grapefruitos, mandarinos gyümölcsös jegyei jelennek meg",,Beerfort,," Ízvilágában a markáns keserűség mellett a maláta, a karamellmaláta, valamint a felhasznált Mosaic, Chinook és Manadarina Bavaria komlók egzotikus, grapefruitos, mandarinos gyümölcsös jegyei jelennek meg. Színvilága világos, narancsos.   Víz,  maláta, komló, sörélesztő.   Eredeti extrakt:15,9 P 
Keserűérték: 62 IBU 
Szín: 20 EBC 
Alkoholtartalom: 6,5%",,,,,,,
20,5bf273aef700e3ad5a3e33b7,,,Búza Duplabak,"Világos, szűretlen, búza duplabak sör",,Beerfort,,"Világos, szűretlen, búza duplabak sör. Világos, szűretlen igazán testes édes malátás ízt mutat. ezt a komló keserűsége szépen ellensúlyozza. Ezen ízek mellett megjelenik a búzára jellemző banános, kissé szegfűszeges ízvilág, továbbá a hozzáadott Hallertauer Blanc ad egy kellemes szőlős ízvilágot. Található némi vaníliás íz is benne. 
  Eredeti extrakt: 19,3 P 
Keserűérték: 25 IBU 
Szín: 16 EBC 
Alkoholtartalom: 8,0%  ",,,,,,,
21,5bf273aef700e3ad5a3e33b8,,,Sommer Ale,"Szűretlen, világos, felsőerjesztésű sör",,Beerfort,,"Szűretlen, világos, felsőerjesztésű sör. Nyári, könnyű sör, német komlóval, búza és pils malátával készül. Világos szalmasárga, opálos megjelenésű. Illata malátás, mellé a komló gyümölcsössége, dinnyés illatvilága és fűszeressége társul. Ízvilága malátás, édeskés, kellemes, nem erős komlókeserűvel, valamint a felhasznált komló dinnyés ízeinek variációjával. Stadlauer Weizen, Stedlauer Pils maláták és Hallertauer Magnum, Hallertauer Huell Melon komlók felhasználásával készült.   : Víz,  maláta,  maláta, komló, sörélesztő.   Eredeti extrakt: 11,2 P 
Keserűérték: 30 IBU 
Szín: 4 EBC; 
Alkoholtartalom: 4,8%",,,,,,,
22,5bf273aef700e3ad5a3e33b9,,,Meggyes,"Világos, szűretlen, felsőerjesztésű, meggyes ízesítésű sör",,Beerfort,,"Világos, szűretlen, felsőerjesztésű, meggyes ízesítésű sör.  Az alapsör világos szalmasárga opálos. Illata malátás, mellé a komló gyümölcsössége és fűszeressége társul. Malátás, édeskés íz jellemzi, kellemes, nem erős komlókeserűvel. Stadlauer Weizen, Stedlauer Pils maláták és Hallertauer Magnum és Perle komlók felhasználásával készült.   Víz, ÁRPAmaláta, BÚZAmaláta, komló, sörélesztő, meggysűrítmény. 
Eredeti extrakt:11,2 P 
Keserűérték: 30 IBU 
Szín: 4 EBC 
Alkoholtartalom: 4,8 %",,,,,,,
23,5bf273aef700e3ad5a3e33ba,,,Kicker,"  Szerettünk volna egy igazi ""vedelős"" sört készíteni nektek a nyárra",,Beerfort,,"  Szerettünk volna egy igazi ""vedelős"" sört készíteni nektek a nyárra. Az ipánk vonalán elindulva kreáltunk egy hasonlóképpen illatos és gyümölcsös sört az Ariana, a Calista és a Loral komlók segítségével. Az alkoholfok 4,8% hogy igazán tudjon pörögni a nyári estéken, illetve keserűértéke jóval alacsonyabb hogy a hölgyek is előszeretettel fogyaszthassák kedvükre... 
Ezek végett immár nem is IPA, hanem egy SESSION IPA-ról beszélünk a KICKER kapcsán. Sörfőzdénk névadó szponzorként debütált esemény tiszteletére az egyesület söreként kereszteltük el ""KICKER"" névre.Szerintünk igazán ütősre, illetve ""rúgósra"" sikerült.   Összetevők:  Víz, ÁRPAmaláta,BÚZAmaláta, komló, sörélesztő.   Eredeti extrakt:11,2 P 
Keserűérték: 42 IBU 
Szín: 14 EBC 
Alkoholtartalom: 4,8%  ",,,,,,,
24,5bf273aff700e3ad5a3e33bb,,,End Of The Year,"Egy telt ízvilágú, fűszeres barnasör, melynek az alapját a malátáknak köszönhető piskótás, karamelles, csokis telt ízvilág adja, a hozzáadott fűszerek pedig a karácsonyi hangulatot adják meg",,Beerfort,,"Egy telt ízvilágú, fűszeres barnasör, melynek az alapját a malátáknak köszönhető piskótás, karamelles, csokis telt ízvilág adja, a hozzáadott fűszerek pedig a karácsonyi hangulatot adják meg. A komlónak és az élesztőnek köszönhető gyümölcsös ízvilág lazítja a nehezebb, édesebb fűszeres ízeket, így egy sörbe oltott csokis karácsonyi sütemény ízvilágát kapjuk vissza.   : Víz,  maláta, komló, sörélesztő. Fűszerek: kardamom, csillagánizs, szerecsendió, gyömbér. 
  Eredeti extrakt: 15,5 P 
Keserűérték: 25 IBU 
Szín: 59 EBC 
Alkoholtartalom: 6,5 %  ",,,,,,,
25,5bf273aff700e3ad5a3e33bc,"8,0%",,Doppelbock,"Német stílusú, barna, duplabak sör","20,8 IBU",Beerfort,"62,3 EBC;","Német stílusú, barna, duplabak sör. Testes, édes ízét a pörköltmaláta kávés és kakaós keserűsége, valamint a komló fűszeressége ellensúlyozza. Ajánlott fogyasztási hőmérséklet: 9°C (Cherrys pohárban valamivel melegebben kínálva). Bárány- és marhasteak, libasült, vadas ételek, juh- és kecskesajtok, csokoládés desszertek fogysztásához ajánljuk.   Sötétbarna opálos megjelenés, tömör bézs habbal.   Eredeti extrakt: 18,2 P Keserűérték: 20,8 IBU Szín: 62,3 EBC; Alkoholtartalom: 8,0%    ",,,,,,,
26,5bf273c4f700e3ad5e305c48,,,Gyümölcsös Bambi Málna,"A Legenda Gyümölcsös sörcsalád tagja. 4,8% alkoholtartalommal. Alapjuk világos felső-erjesztésű sör.",,Legenda Sörfőzde,,,,,,,,,
27,5bf273c4f700e3ad5e305c49,,,Black Bulls Dream,Elkészült a legújabb sörünk. a Fekete Bika Álma.,,Legenda Sörfőzde,,,,,,,,,
28,5bf273c4f700e3ad5e305c4a,,,VÖRÖS CSEPEL,,,Legenda Sörfőzde,,,,,,,,,
29,5bf273c5f700e3ad5e305c4b,12 %,,TriplaX,Blega apátsági stílusú Tripel,21 IBU,Legenda Sörfőzde,20 EBC,,,,,,,,
30,5bf273c5f700e3ad5e305c4c,,,TRIPLAMEGGY,,,Legenda Sörfőzde,,,,,,,,,
31,5bf273c5f700e3ad5e305c4d,"8,2%",,Snakebite Imperial IPA,Amerikai stílusú világos Imperial India Pale Ale,90 IBU,Legenda Sörfőzde,15 EBC,,,,,,,,
32,5bf273c5f700e3ad5e305c4e,,,BRETTANNIA BRUT,,,Legenda Sörfőzde,,,,,,,,,
33,5bf273c5f700e3ad5e305c4f,"5,3%",,Sixfingers Weisse,Felhasznált komló: Hallertauer Mittelfrüh,"11,7 IBU",Legenda Sörfőzde,"18,3 EBC",,,,,,,,
34,5bf273c5f700e3ad5e305c50,"8,2%",,Brutal Bitter,"Ahogyan a nevében is benne van egy igen markánsan keserű amerikai stílusú India Pale Ale, erősen gyümölcsös ízvilággal.",,Legenda Sörfőzde,"16,8 EBC",,,,,,,,
35,5bf273c5f700e3ad5e305c51,"8,2%",,Black Jack IPA,Amerikai stílusú fekete IPA,"40,3 IBU",Legenda Sörfőzde,"118,9 EBC",,,,,,,,
36,5bf273c5f700e3ad5e305c52,,,Reeporter,Black Roasted Flavour,,Legenda Sörfőzde,,,,,,,,,
37,5bf273c5f700e3ad5e305c53,,,Gyümölcsös Áfonya sör,"A Legenda Gyümölcsös sörcsalád tagja. 4,8% alkoholtartalommal. Alapjuk világos felső-erjesztésű sör.",,Legenda Sörfőzde,,,,,,,,,
38,5bf273c6f700e3ad5e305c54,,,BullDozer,Elkészült a legújabb sörünk. a Bulldozer.,,Legenda Sörfőzde,,,,,,,,,
39,5bf273c6f700e3ad5e305c55,,,GAME OVER,,,Legenda Sörfőzde,,,,,,,,,
40,5bf273c6f700e3ad5e305c56,"4,8%",,Pokerface Pale Ale,"Egy amerikai stílusú Pale ale, száraz, ennek ellenére gazdag déligyümölcsös ízvilággal.","28,4 IBU",Legenda Sörfőzde,16 EBC,,,,,,,,
41,5bf273c6f700e3ad5e305c57,,,Diesel,Világos Amerikai stílusú Pale Ale,29 IBU,Legenda Sörfőzde,"9,1 EBC",,,,,,,,
42,5bf273c6f700e3ad5e305c58,"4,8%",,REDX,"Német malátából, és német nemesítésű komló hozzáadásával készült vörös Ale.","36,9 IBU",Legenda Sörfőzde,,,,,,,,,
43,5bf273c6f700e3ad5e305c59,12%,,Olaszházi Bitumen,"Karakteres étcsokis, pörköltkávés, capuccinos ízek keveréke, az erejét a sör selymessége csillapítja, és gyümölcsös karakterek is lazítják a tömény íz- és illat világot.",,Legenda Sörfőzde,,,,,,,,,
44,5bf273c6f700e3ad5e305c5a,,,Olaszházi Meggysör,"A Legenda Gyümölcsös sörcsalád tagja. 4,8% alkoholtartalommal. Alapjuk világos felső-erjesztésű sör.",,Legenda Sörfőzde,,,,,,,,,
45,5bf273c6f700e3ad5e305c5b,"4,5 %",,Legenda Pony,"Amerikai Stílusú Amber Ale karakteres keserűséggel, és még erősebb déligyümölcsös ízzel és illattal.",,Legenda Sörfőzde,"18,8 EBC",,,,,,,,
46,5bf273c6f700e3ad5e305c5c,"6,5%",,Jokerface IPA,Amerikai stílusú Félbarna India Pale Ale,"48,8 IBU",Legenda Sörfőzde,"30,1 EBC",,,,,,,,
47,5bf273c6f700e3ad5e305c5d,"6,5%",,Kelet-Indiai-Társaság IPA,"Angol stílusú India Pale Ale, brit komlókkal.","40,2 IBU",Legenda Sörfőzde,"18,8 EBC",,,,,,,,
48,5bf273c6f700e3ad5e305c5e,,,HABLEÁNY,,,Legenda Sörfőzde,,,,,,,,,
49,5bf273c6f700e3ad5e305c5f,"4,5%",,James’ Brown Ale,"Amerikai stílusú, mély barna, egészen száraz, komlós, pörköltes ízvilágot képviselő felsőerjesztésű sör.","36,3 IBU",Legenda Sörfőzde,"42,7 EBC",,,,,,,,
50,5bf273c6f700e3ad5e305c60,,,JADE SCORPION TAIL,,,Legenda Sörfőzde,,,,,,,,,
51,5bf273c6f700e3ad5e305c61,,,IRISH STOUT,,,Legenda Sörfőzde,,,,,,,,,
52,5bf273c6f700e3ad5e305c62,,,Gyümölcsös Ribizli sör,"A Legenda Gyümölcsös sörcsalád tagja. 4,8% alkoholtartalommal. Alapjuk világos felső-erjesztésű sör.",,Legenda Sörfőzde,,,,,,,,,
53,5bf273c6f700e3ad5e305c63,,,Gyümölcsös Kiwi sör,"A Legenda Gyümölcsös sörcsalád tagja. 4,8% alkoholtartalommal. Alapjuk világos felső-erjesztésű sör.",,Legenda Sörfőzde,,,,,,,,,
54,5bf273c6f700e3ad5e305c64,,,Gyümölcsös Birsalma sör,"A Legenda Gyümölcsös sörcsalád tagja. 4,8% alkoholtartalommal. Alapjuk világos felső-erjesztésű sör.",,Legenda Sörfőzde,,,,,,,,,
55,5bf2834ae1ac21399437e395,5,,Bohemian Pils,Bohemian Pils,,badersor.hu,,"Klasszikus ízvilágú, szűrt, alsó erjesztésű világos sör, melyet a felhasznált német maláták, a kiváló minőségű lager élesztő és a cseh és német nemes komlók tesznek egyszerre könnyeddé és különlegessé.",,,,,,,
56,5bf2834be1ac21399437e396,5,,Belga Búza,Belga Búza,,badersor.hu,,"A több mint 50% búzamalátát tartalmazó Witbier típusú sörünket a felhasznált élesztő, a komlóforralás során hozzáadott keserű narancshéj és koriander teszi igazán különlegessé. Illatában és ízében a búzasörökre jellemző enyhén banános, észteres jegyek mellett megjelenik némi friss citrusosság és fűszeresség.",,,,,,,
57,5bf2834be1ac21399437e397,"7,7",,Strong Ale,Strong Ale,,badersor.hu,,"A habkorona alatt megbújó, arany színbe hajló sörünk különlegességét a felhasznált belga élesztőnek köszönheti. Illatában és ízében egyaránt felfedezhető a virágméz és aszalt gyümölcsök zamata, valamint a kissé száraz lecsengéssel együtt megjelenik némi fűszeresség is.",,,,,,,
58,5bf2834be1ac21399437e398,"6,3",,Stout,Stout,,badersor.hu,,"A hozzáadott zabpehelynek köszönhetően kortyérzete kerek, krémes, míg ízében a kávé és a csokoládé váltja egymást, hála a benne lévő pörkölt árpamalátának.",,,,,,,
